file_name,label
n01582220_6554,n01582220
n01582220_5922,n01582220
n01582220_5958,n01582220
n01582220_10686,n01582220
n01582220_10182,n01582220
n01582220_38999,n01582220
n01582220_762,n01582220
ILSVRC2012_val_00009981_n01582220,n01582220
n01582220_8126,n01582220
n01582220_6473,n01582220
n01582220_5141,n01582220
n01582220_8056,n01582220
n01582220_9404,n01582220
n01582220_336,n01582220
n01582220_5908,n01582220
n01582220_340,n01582220
n01582220_4867,n01582220
n01582220_7031,n01582220
n01582220_20193,n01582220
n01582220_7801,n01582220
n01582220_4113,n01582220
n01582220_7803,n01582220
n01582220_11040,n01582220
n01582220_2562,n01582220
n01582220_120,n01582220
n01582220_8350,n01582220
n01582220_5675,n01582220
n01582220_80,n01582220
n01582220_175,n01582220
n01582220_363,n01582220
n01582220_6301,n01582220
n01582220_9619,n01582220
n01582220_4886,n01582220
n01582220_7133,n01582220
n01582220_2537,n01582220
n01582220_3255,n01582220
n01582220_10486,n01582220
n01582220_2408,n01582220
n01582220_5465,n01582220
n01582220_5246,n01582220
n01582220_3038,n01582220
n01582220_11212,n01582220
n01582220_7696,n01582220
n01582220_128,n01582220
n01582220_501,n01582220
n01582220_7440,n01582220
n01582220_9349,n01582220
ILSVRC2012_val_00039219_n01582220,n01582220
ILSVRC2012_val_00040938_n01582220,n01582220
n01582220_1454,n01582220
n01582220_11409,n01582220
n01582220_6720,n01582220
n01582220_3591,n01582220
n01582220_9636,n01582220
n01582220_8931,n01582220
n01582220_6851,n01582220
n01582220_8286,n01582220
n01582220_4062,n01582220
n01582220_4942,n01582220
n01582220_31033,n01582220
n01582220_17866,n01582220
n01582220_4362,n01582220
n01582220_3688,n01582220
n01582220_2690,n01582220
n01582220_3824,n01582220
n01582220_824,n01582220
ILSVRC2012_val_00000476_n01582220,n01582220
n01582220_3449,n01582220
n01582220_7320,n01582220
n01582220_7299,n01582220
n01582220_486,n01582220
n01582220_5757,n01582220
n01582220_6217,n01582220
ILSVRC2012_val_00004518_n01582220,n01582220
n01582220_8886,n01582220
n01582220_31666,n01582220
ILSVRC2012_val_00006171_n01582220,n01582220
n01582220_19381,n01582220
n01582220_6942,n01582220
n01582220_1742,n01582220
n01582220_10560,n01582220
n01582220_4055,n01582220
n01582220_5746,n01582220
n01582220_7579,n01582220
n01582220_4962,n01582220
n01582220_5921,n01582220
n01582220_183,n01582220
n01582220_6599,n01582220
n01582220_6081,n01582220
n01582220_30021,n01582220
n01582220_6126,n01582220
n01582220_8467,n01582220
n01582220_5393,n01582220
n01582220_8827,n01582220
n01582220_9560,n01582220
n01582220_5947,n01582220
n01582220_1650,n01582220
n01582220_24058,n01582220
n01582220_2833,n01582220
n01582220_11102,n01582220
n01582220_613,n01582220
ILSVRC2012_val_00021956_n01582220,n01582220
n01582220_8188,n01582220
n01582220_9295,n01582220
n01582220_3023,n01582220
n01582220_27750,n01582220
n01582220_8435,n01582220
n01582220_5793,n01582220
n01582220_10254,n01582220
n01582220_13784,n01582220
n01582220_8930,n01582220
n01582220_4989,n01582220
n01582220_4315,n01582220
n01582220_6626,n01582220
n01582220_8615,n01582220
n01582220_7261,n01582220
n01582220_96,n01582220
n01582220_4839,n01582220
n01582220_8452,n01582220
n01582220_2539,n01582220
n01582220_9611,n01582220
n01582220_27461,n01582220
n01582220_5148,n01582220
n01582220_793,n01582220
n01582220_6888,n01582220
n01582220_9435,n01582220
n01582220_8034,n01582220
n01582220_8999,n01582220
n01582220_4281,n01582220
n01582220_6098,n01582220
n01582220_1429,n01582220
n01582220_5005,n01582220
n01582220_29545,n01582220
n01582220_10068,n01582220
n01582220_1955,n01582220
n01582220_17996,n01582220
n01582220_67,n01582220
n01582220_4860,n01582220
n01582220_4153,n01582220
n01582220_50,n01582220
ILSVRC2012_val_00037806_n01582220,n01582220
n01582220_10431,n01582220
n01582220_2044,n01582220
n01582220_38084,n01582220
n01582220_7110,n01582220
n01582220_16548,n01582220
n01582220_5047,n01582220
n01582220_9626,n01582220
n01582220_20900,n01582220
n01582220_8400,n01582220
n01582220_9196,n01582220
n01582220_38160,n01582220
n01582220_5152,n01582220
n01582220_2377,n01582220
n01582220_4752,n01582220
n01582220_1917,n01582220
n01582220_4420,n01582220
n01582220_9234,n01582220
n01582220_9392,n01582220
n01582220_6253,n01582220
n01582220_5587,n01582220
n01582220_10496,n01582220
n01582220_782,n01582220
n01582220_8051,n01582220
n01582220_5289,n01582220
n01582220_3146,n01582220
n01582220_9762,n01582220
n01582220_8682,n01582220
n01582220_5409,n01582220
n01582220_5317,n01582220
n01582220_1814,n01582220
n01582220_16080,n01582220
n01582220_2647,n01582220
ILSVRC2012_val_00045948_n01582220,n01582220
n01582220_5328,n01582220
n01582220_1571,n01582220
n01582220_10712,n01582220
n01582220_4147,n01582220
n01582220_6470,n01582220
n01582220_4924,n01582220
n01582220_7336,n01582220
n01582220_5206,n01582220
n01582220_9801,n01582220
n01582220_4884,n01582220
n01582220_3156,n01582220
n01582220_10542,n01582220
n01582220_8475,n01582220
n01582220_4581,n01582220
n01582220_3620,n01582220
n01582220_5919,n01582220
n01582220_2424,n01582220
n01582220_684,n01582220
n01582220_29914,n01582220
n01582220_10176,n01582220
n01582220_9074,n01582220
n01582220_1748,n01582220
n01582220_28573,n01582220
n01582220_8464,n01582220
n01582220_23,n01582220
n01582220_5417,n01582220
n01582220_4341,n01582220
n01582220_4913,n01582220
n01582220_845,n01582220
n01582220_1728,n01582220
n01582220_6394,n01582220
n01582220_2373,n01582220
n01582220_192,n01582220
n01582220_11071,n01582220
n01582220_3466,n01582220
n01582220_5326,n01582220
n01582220_12500,n01582220
n01582220_1828,n01582220
n01582220_972,n01582220
n01582220_625,n01582220
n01582220_9874,n01582220
n01582220_520,n01582220
n01582220_3101,n01582220
n01582220_5217,n01582220
n01582220_8526,n01582220
n01582220_5514,n01582220
n01582220_5192,n01582220
n01582220_9023,n01582220
n01582220_4826,n01582220
n01582220_9835,n01582220
n01582220_1246,n01582220
n01582220_6503,n01582220
n01582220_6811,n01582220
n01582220_573,n01582220
n01582220_6793,n01582220
n01582220_1077,n01582220
n01582220_4252,n01582220
n01582220_5748,n01582220
n01582220_132,n01582220
n01582220_5229,n01582220
n01582220_6999,n01582220
n01582220_11065,n01582220
n01582220_5312,n01582220
n01582220_7477,n01582220
n01582220_5324,n01582220
n01582220_12852,n01582220
n01582220_3637,n01582220
n01582220_8514,n01582220
n01582220_1930,n01582220
n01582220_487,n01582220
n01582220_10087,n01582220
n01582220_5946,n01582220
n01582220_8796,n01582220
n01582220_6548,n01582220
n01582220_2739,n01582220
n01582220_3774,n01582220
n01582220_8524,n01582220
n01582220_10652,n01582220
n01582220_34141,n01582220
n01582220_10543,n01582220
n01582220_10016,n01582220
n01582220_6015,n01582220
n01582220_2879,n01582220
n01582220_3436,n01582220
ILSVRC2012_val_00035348_n01582220,n01582220
n01582220_2396,n01582220
n01582220_6338,n01582220
n01582220_9232,n01582220
n01582220_9250,n01582220
n01582220_10506,n01582220
n01582220_590,n01582220
n01582220_9743,n01582220
ILSVRC2012_val_00033483_n01582220,n01582220
n01582220_9087,n01582220
n01582220_6295,n01582220
n01582220_8320,n01582220
n01582220_2495,n01582220
n01582220_2248,n01582220
n01582220_1181,n01582220
n01582220_8754,n01582220
n01582220_7289,n01582220
n01582220_18364,n01582220
n01582220_8875,n01582220
n01582220_9105,n01582220
n01582220_10766,n01582220
n01582220_9333,n01582220
n01582220_11593,n01582220
n01582220_4750,n01582220
n01582220_7260,n01582220
n01582220_6162,n01582220
n01582220_37291,n01582220
n01582220_5092,n01582220
n01582220_7115,n01582220
n01582220_3383,n01582220
n01582220_4390,n01582220
n01582220_4181,n01582220
n01582220_8571,n01582220
n01582220_3024,n01582220
n01582220_11579,n01582220
n01582220_19541,n01582220
n01582220_4793,n01582220
n01582220_5807,n01582220
n01582220_4991,n01582220
n01582220_10050,n01582220
n01582220_6025,n01582220
n01582220_10668,n01582220
n01582220_11257,n01582220
n01494475_16134,n01494475
n01494475_2866,n01494475
n01494475_2866,n01494475
n01494475_1590,n01494475
n01494475_3530,n01494475
n01494475_13037,n01494475
n01494475_12716,n01494475
n01494475_641,n01494475
n01494475_6669,n01494475
n01494475_437,n01494475
n01494475_15113,n01494475
n01494475_7194,n01494475
n01494475_570,n01494475
n01494475_11516,n01494475
n01494475_8093,n01494475
n01494475_16933,n01494475
n01494475_1481,n01494475
n01494475_7028,n01494475
n01494475_5555,n01494475
n01494475_7471,n01494475
n01494475_1422,n01494475
n01494475_7213,n01494475
n01494475_8791,n01494475
n01494475_10944,n01494475
n01494475_761,n01494475
n01494475_8965,n01494475
n01494475_7637,n01494475
n01494475_18780,n01494475
n01494475_15056,n01494475
n01494475_21935,n01494475
ILSVRC2012_val_00027283_n01494475,n01494475
n01494475_7066,n01494475
n01494475_2073,n01494475
n01494475_3725,n01494475
n01494475_23715,n01494475
n01494475_393,n01494475
n01494475_19212,n01494475
ILSVRC2012_val_00034178_n01494475,n01494475
n01494475_23450,n01494475
n01494475_7774,n01494475
n01494475_2055,n01494475
n01494475_8409,n01494475
n01494475_11101,n01494475
n01494475_16282,n01494475
n01494475_27103,n01494475
n01494475_3036,n01494475
n01494475_22100,n01494475
n01494475_10522,n01494475
n01494475_3936,n01494475
n01494475_6381,n01494475
n01494475_5150,n01494475
n01494475_876,n01494475
n01494475_361,n01494475
n01494475_5592,n01494475
n01494475_6432,n01494475
n01494475_8711,n01494475
n01494475_1644,n01494475
n01494475_267,n01494475
n01494475_13210,n01494475
n01494475_4087,n01494475
n01494475_4174,n01494475
ILSVRC2012_val_00009460_n01494475,n01494475
n01494475_13001,n01494475
n01494475_6677,n01494475
n01494475_2870,n01494475
n01494475_8094,n01494475
n01494475_8889,n01494475
n01494475_376,n01494475
n01494475_9071,n01494475
n01494475_5665,n01494475
n01494475_7150,n01494475
n01494475_8260,n01494475
n01494475_5507,n01494475
ILSVRC2012_val_00012546_n01494475,n01494475
n01494475_4549,n01494475
n01494475_4193,n01494475
n01494475_136,n01494475
n01494475_4925,n01494475
n01494475_16184,n01494475
n01494475_1174,n01494475
n01494475_981,n01494475
n01494475_1667,n01494475
n01494475_20669,n01494475
n01494475_14366,n01494475
n01494475_25081,n01494475
n01494475_12216,n01494475
n01494475_7347,n01494475
n01494475_21972,n01494475
n01494475_15045,n01494475
n01494475_341,n01494475
n01494475_9191,n01494475
n01494475_6063,n01494475
n01494475_1034,n01494475
n01494475_13594,n01494475
n01494475_6207,n01494475
n01494475_10451,n01494475
n01494475_9208,n01494475
n01494475_8588,n01494475
n01494475_1085,n01494475
n01494475_17164,n01494475
n01494475_3238,n01494475
n01494475_6602,n01494475
n01494475_7129,n01494475
n01494475_522,n01494475
n01494475_230,n01494475
n01494475_11054,n01494475
n01494475_3855,n01494475
n01494475_25771,n01494475
n01494475_13907,n01494475
n01494475_1961,n01494475
n01494475_8149,n01494475
n01494475_4790,n01494475
n01494475_872,n01494475
n01494475_17351,n01494475
n01494475_2572,n01494475
n01494475_1320,n01494475
ILSVRC2012_val_00022552_n01494475,n01494475
n01494475_2947,n01494475
n01494475_6748,n01494475
n01494475_8040,n01494475
ILSVRC2012_val_00027160_n01494475,n01494475
n01494475_4172,n01494475
n01494475_4109,n01494475
n01494475_20961,n01494475
n01494475_21287,n01494475
n01494475_4150,n01494475
n01494475_14918,n01494475
n01494475_4612,n01494475
n01494475_4795,n01494475
n01494475_8259,n01494475
n01494475_8917,n01494475
n01494475_7831,n01494475
n01494475_772,n01494475
n01494475_17359,n01494475
n01494475_12888,n01494475
n01494475_176,n01494475
n01494475_11810,n01494475
n01494475_27326,n01494475
n01494475_6778,n01494475
n01494475_8359,n01494475
n01494475_19954,n01494475
n01494475_2929,n01494475
ILSVRC2012_val_00013847_n01494475,n01494475
n01494475_7966,n01494475
n01494475_17097,n01494475
n01494475_2303,n01494475
n01494475_16520,n01494475
n01494475_263,n01494475
n01494475_21214,n01494475
n01494475_258,n01494475
n01494475_9428,n01494475
n01494475_18741,n01494475
n01494475_4068,n01494475
n01494475_8065,n01494475
n01494475_17451,n01494475
n01494475_15849,n01494475
n01494475_14421,n01494475
n01494475_7915,n01494475
n01494475_7219,n01494475
n01494475_7109,n01494475
n01494475_396,n01494475
n01494475_4376,n01494475
n01494475_9751,n01494475
n01494475_12306,n01494475
n01494475_16592,n01494475
n01494475_5440,n01494475
n01494475_19044,n01494475
n01494475_3782,n01494475
n01494475_15925,n01494475
n01494475_6356,n01494475
n01494475_7206,n01494475
n01494475_5674,n01494475
n01494475_7454,n01494475
n01494475_12831,n01494475
n01494475_26287,n01494475
n01494475_1384,n01494475
n01494475_4057,n01494475
n01494475_4973,n01494475
n01494475_18673,n01494475
n01494475_12929,n01494475
n01494475_3768,n01494475
n01494475_34,n01494475
n01494475_2542,n01494475
ILSVRC2012_val_00044788_n01494475,n01494475
n01494475_670,n01494475
n01494475_10026,n01494475
n01494475_4251,n01494475
n01494475_6040,n01494475
n01494475_18895,n01494475
n01494475_14415,n01494475
n01494475_6236,n01494475
n01494475_23922,n01494475
n01494475_8839,n01494475
n01494475_5112,n01494475
n01494475_1071,n01494475
n01494475_356,n01494475
n01494475_16683,n01494475
n01494475_7183,n01494475
n01494475_618,n01494475
n01494475_1291,n01494475
n01494475_6425,n01494475
n01494475_2438,n01494475
n01494475_3550,n01494475
n01494475_4516,n01494475
n01494475_4036,n01494475
n01494475_15320,n01494475
n01494475_7268,n01494475
n01494475_12376,n01494475
n01494475_23189,n01494475
n01494475_5107,n01494475
n01494475_538,n01494475
n01494475_1649,n01494475
n01494475_1464,n01494475
n01494475_16671,n01494475
n01494475_6998,n01494475
n01494475_7838,n01494475
n01494475_883,n01494475
n01494475_4297,n01494475
n01494475_3631,n01494475
n01494475_2118,n01494475
n01494475_6373,n01494475
n01494475_714,n01494475
n01494475_6905,n01494475
n01494475_2799,n01494475
n01494475_3563,n01494475
n01494475_1530,n01494475
n01494475_3956,n01494475
n01494475_9296,n01494475
n01494475_12214,n01494475
n01494475_17683,n01494475
n01494475_812,n01494475
n01494475_1921,n01494475
ILSVRC2012_val_00001676_n01494475,n01494475
n01494475_16075,n01494475
n01494475_3824,n01494475
n01494475_10879,n01494475
n01494475_25210,n01494475
n01494475_14499,n01494475
n01494475_18096,n01494475
n01494475_15530,n01494475
n01494475_15904,n01494475
n01494475_1816,n01494475
n01494475_4786,n01494475
n01494475_5404,n01494475
n01494475_13586,n01494475
n01494475_12680,n01494475
n01494475_24836,n01494475
n01494475_2182,n01494475
n01494475_16623,n01494475
n01494475_7425,n01494475
n01494475_4888,n01494475
n01494475_12532,n01494475
n01494475_2445,n01494475
n01494475_557,n01494475
n01494475_8761,n01494475
n01494475_8637,n01494475
n01494475_11519,n01494475
n01494475_8653,n01494475
n01494475_12583,n01494475
n01494475_4717,n01494475
n01494475_4263,n01494475
n01494475_742,n01494475
n01494475_111,n01494475
n01494475_789,n01494475
n01494475_6711,n01494475
n01494475_1077,n01494475
n01494475_6995,n01494475
n01494475_2226,n01494475
n01494475_17053,n01494475
n01494475_27984,n01494475
n01494475_3492,n01494475
n01494475_4412,n01494475
n01494475_16903,n01494475
n01494475_2152,n01494475
n01494475_426,n01494475
n01494475_3741,n01494475
n01494475_2545,n01494475
n01494475_17352,n01494475
n01494475_19065,n01494475
n01494475_6705,n01494475
n01494475_6971,n01494475
n01494475_7017,n01494475
n01494475_7357,n01494475
n01494475_17239,n01494475
n01494475_5913,n01494475
n01494475_17379,n01494475
n01494475_20938,n01494475
n01494475_3467,n01494475
n01494475_11131,n01494475
n01494475_5069,n01494475
n01494475_4418,n01494475
n01494475_4880,n01494475
n01494475_4606,n01494475
n01494475_27314,n01494475
n01494475_7255,n01494475
n01494475_3544,n01494475
n01494475_17295,n01494475
n01494475_3194,n01494475
n01494475_15987,n01494475
n01494475_677,n01494475
n01494475_58,n01494475
n01494475_4408,n01494475
n01494475_5158,n01494475
n01494475_8455,n01494475
n01494475_15483,n01494475
n01494475_3245,n01494475
n01494475_11648,n01494475
n01494475_21561,n01494475
n01494475_994,n01494475
n01494475_7537,n01494475
n01494475_6867,n01494475
n01494475_1963,n01494475
n01494475_6240,n01494475
n01494475_11420,n01494475
n01494475_7329,n01494475
n01494475_8446,n01494475
n01494475_16953,n01494475
n01494475_7557,n01494475
n01494475_342,n01494475
n01494475_16626,n01494475
n01494475_13711,n01494475
n01494475_16302,n01494475
n01494475_245,n01494475
n01494475_3233,n01494475
n01494475_14449,n01494475
n01494475_10464,n01494475
n01494475_15115,n01494475
n01494475_1424,n01494475
n01494475_8133,n01494475
n01494475_17410,n01494475
n01494475_20570,n01494475
n01494475_7323,n01494475
n01494475_2074,n01494475
n01494475_6911,n01494475
n01494475_22936,n01494475
n01494475_1260,n01494475
n01494475_1226,n01494475
n01494475_3423,n01494475
n01494475_5981,n01494475
n01494475_23315,n01494475
n01494475_21867,n01494475
ILSVRC2012_val_00039588_n01494475,n01494475
n01494475_3340,n01494475
n01494475_12529,n01494475
n01494475_7440,n01494475
n01494475_9758,n01494475
n01494475_5858,n01494475
n01494475_2588,n01494475
n01494475_8027,n01494475
n01494475_7856,n01494475
n01494475_18450,n01494475
n01494475_8069,n01494475
n01494475_1001,n01494475
n01494475_45,n01494475
n01494475_20,n01494475
n01494475_6046,n01494475
ILSVRC2012_val_00004417_n01494475,n01494475
n01494475_8766,n01494475
n01494475_25650,n01494475
n01494475_31,n01494475
n01494475_1338,n01494475
n01494475_26640,n01494475
n01494475_3676,n01494475
n01494475_7446,n01494475
n01494475_4146,n01494475
n01494475_5120,n01494475
n01494475_15312,n01494475
n01494475_6872,n01494475
n01494475_18549,n01494475
n01494475_16307,n01494475
n01494475_8071,n01494475
n01494475_2030,n01494475
n01494475_10365,n01494475
n01494475_2280,n01494475
n01494475_2423,n01494475
n01494475_16816,n01494475
n01494475_9283,n01494475
n01494475_3282,n01494475
n01494475_9982,n01494475
n01494475_746,n01494475
n01494475_6268,n01494475
n01494475_17112,n01494475
n01494475_3742,n01494475
n01494475_4192,n01494475
n01494475_1170,n01494475
n01494475_16510,n01494475
n01494475_5755,n01494475
ILSVRC2012_val_00011388_n01494475,n01494475
n01494475_18469,n01494475
n01494475_25767,n01494475
n01494475_11391,n01494475
n01494475_5218,n01494475
n01494475_1095,n01494475
n01494475_13626,n01494475
n01494475_8212,n01494475
